word_id,morph_count,case_encoded,verb_form,is_inflected
arg_pisacowsmilk_10_page_9_44,2,1,-1,0
arg_pisacowsmilk_10_page_9_45,5,1,-1,1
arg_pisacowsmilk_10_page_9_46,6,1,-1,1
arg_pisacowsmilk_10_page_9_47,1,-1,-1,0
arg_pisacowsmilk_10_page_9_48,2,1,-1,0
arg_pisacowsmilk_10_page_9_49,5,1,-1,0
arg_pisacowsmilk_10_page_9_50,1,-1,-1,0
arg_pisacowsmilk_10_page_9_51,1,-1,-1,0
arg_pisacowsmilk_10_page_9_52,0,-1,-1,0
arg_pisacowsmilk_10_page_9_53,4,-1,-1,1
arg_pisacowsmilk_10_page_9_54,3,-1,-1,1
arg_pisacowsmilk_10_page_9_55,4,-1,0,1
arg_pisacowsmilk_10_page_9_56,1,-1,-1,0
arg_pisacowsmilk_10_page_9_57,5,1,-1,1
arg_pisacowsmilk_10_page_9_58,1,-1,-1,0
arg_pisacowsmilk_10_page_9_59,5,-1,0,1
arg_pisacowsmilk_10_page_9_60,5,1,-1,1
arg_pisacowsmilk_10_page_9_61,2,1,-1,0
arg_pisacowsmilk_10_page_9_62,5,1,-1,0
arg_pisacowsmilk_10_page_9_63,2,1,-1,0
arg_pisacowsmilk_10_page_9_64,5,1,-1,0
arg_pisacowsmilk_10_page_9_65,6,1,-1,1
arg_pisacowsmilk_10_page_9_66,4,-1,0,1
arg_pisacowsmilk_10_page_9_67,2,1,-1,0
arg_pisacowsmilk_10_page_9_68,3,-1,-1,0
arg_pisacowsmilk_10_page_9_69,4,-1,-1,0
arg_pisacowsmilk_10_page_9_70,5,1,-1,1
arg_pisacowsmilk_10_page_9_71,4,-1,-1,1
arg_pisacowsmilk_10_page_10_0,5,1,-1,1
arg_pisacowsmilk_10_page_10_1,5,3,-1,0
arg_pisacowsmilk_10_page_10_2,5,1,-1,1
arg_pisacowsmilk_10_page_10_3,5,3,-1,0
arg_pisacowsmilk_10_page_10_4,4,-1,-1,0
arg_pisacowsmilk_10_page_10_5,1,-1,-1,0
arg_pisacowsmilk_10_page_10_6,5,1,-1,1
arg_pisacowsmilk_10_page_10_7,2,1,-1,0
arg_pisacowsmilk_10_page_10_8,3,-1,-1,0
arg_pisacowsmilk_10_page_10_9,2,1,-1,0
arg_pisacowsmilk_10_page_10_10,5,1,-1,0
arg_pisacowsmilk_10_page_10_11,2,1,-1,0
arg_pisacowsmilk_10_page_10_12,1,-1,-1,1
arg_pisacowsmilk_10_page_10_13,2,-1,-1,0
arg_pisacowsmilk_10_page_10_14,1,-1,-1,0
arg_pisacowsmilk_10_page_10_15,7,1,-1,1
arg_pisacowsmilk_10_page_10_16,3,-1,-1,1
arg_pisacowsmilk_10_page_10_17,2,-1,-1,1
arg_pisacowsmilk_10_page_10_18,3,-1,2,1
arg_pisacowsmilk_10_page_10_19,2,1,-1,0
arg_pisacowsmilk_10_page_10_20,3,-1,-1,0
arg_pisacowsmilk_10_page_10_21,3,-1,2,1
arg_pisacowsmilk_10_page_10_22,5,1,-1,1
arg_pisacowsmilk_10_page_10_23,5,3,-1,1
arg_pisacowsmilk_10_page_10_24,3,-1,-1,0
arg_pisacowsmilk_10_page_10_25,2,1,-1,0
arg_pisacowsmilk_10_page_10_26,3,-1,-1,1
arg_pisacowsmilk_10_page_10_27,2,1,-1,0
arg_pisacowsmilk_10_page_10_28,3,-1,-1,1
arg_pisacowsmilk_10_page_10_29,1,-1,-1,0
arg_pisacowsmilk_10_page_10_30,5,1,-1,1
arg_pisacowsmilk_10_page_10_31,5,-1,0,1
arg_pisacowsmilk_10_page_10_32,3,-1,2,1
arg_pisacowsmilk_10_page_10_33,1,-1,-1,0
arg_pisacowsmilk_10_page_10_34,4,-1,0,0
arg_pisacowsmilk_10_page_10_35,3,-1,-1,0
arg_pisacowsmilk_10_page_10_36,3,-1,-1,1
arg_pisacowsmilk_10_page_10_37,2,1,-1,0
arg_pisacowsmilk_10_page_10_38,3,-1,-1,0
arg_pisacowsmilk_10_page_10_39,2,1,-1,0
arg_pisacowsmilk_10_page_10_40,5,1,-1,0
arg_pisacowsmilk_10_page_10_41,2,1,-1,0
arg_pisacowsmilk_10_page_10_42,6,1,-1,1
arg_pisacowsmilk_10_page_10_43,6,1,-1,1
arg_pisacowsmilk_10_page_10_44,5,1,-1,1
arg_pisacowsmilk_10_page_10_45,7,3,-1,1
arg_pisacowsmilk_10_page_10_46,3,-1,-1,0
arg_pisacowsmilk_10_page_10_47,5,-1,0,1
arg_pisacowsmilk_10_page_10_48,2,1,-1,0
arg_pisacowsmilk_10_page_10_49,5,1,-1,1
arg_pisacowsmilk_10_page_10_50,5,3,-1,1
arg_pisacowsmilk_10_page_10_51,5,1,-1,1
arg_pisacowsmilk_10_page_10_52,2,1,-1,0
arg_pisacowsmilk_10_page_10_53,5,1,-1,0
arg_pisacowsmilk_10_page_10_54,4,-1,-1,1
arg_pisacowsmilk_10_page_10_55,5,3,-1,1
arg_pisacowsmilk_10_page_10_56,2,-1,-1,0
arg_pisacowsmilk_10_page_10_57,1,-1,-1,0
arg_pisacowsmilk_10_page_10_58,7,1,-1,1
arg_pisacowsmilk_10_page_10_59,3,-1,-1,1
arg_pisacowsmilk_10_page_10_60,2,1,-1,0
arg_pisacowsmilk_10_page_10_61,5,1,-1,0
arg_pisacowsmilk_10_page_10_62,4,-1,-1,1
arg_pisacowsmilk_10_page_10_63,5,3,-1,1
arg_pisacowsmilk_10_page_10_64,5,1,-1,0
arg_pisacowsmilk_10_page_10_65,5,1,-1,1
arg_pisacowsmilk_10_page_10_66,5,-1,0,1
arg_pisacowsmilk_10_page_10_67,2,-1,1,0
arg_pisacowsmilk_10_page_11_0,6,1,-1,0
arg_pisacowsmilk_10_page_11_1,2,1,-1,0
arg_pisacowsmilk_10_page_11_2,5,1,-1,1
arg_pisacowsmilk_10_page_11_3,0,-1,-1,0
arg_pisacowsmilk_10_page_11_4,4,-1,-1,1
arg_pisacowsmilk_10_page_11_5,1,-1,-1,0
arg_pisacowsmilk_10_page_11_6,4,-1,-1,1
arg_pisacowsmilk_10_page_11_7,3,-1,-1,1
arg_pisacowsmilk_10_page_11_8,2,3,-1,0
arg_pisacowsmilk_10_page_11_9,5,3,-1,1
arg_pisacowsmilk_10_page_11_10,5,3,-1,1
arg_pisacowsmilk_10_page_11_11,2,1,-1,0
arg_pisacowsmilk_10_page_11_12,3,-1,-1,0
arg_pisacowsmilk_10_page_11_13,6,1,-1,1
arg_pisacowsmilk_10_page_11_14,3,-1,2,1
arg_pisacowsmilk_10_page_11_15,2,1,-1,0
arg_pisacowsmilk_10_page_11_16,5,1,-1,1
arg_pisacowsmilk_10_page_11_17,2,1,-1,0
arg_pisacowsmilk_10_page_11_18,3,-1,-1,0
arg_pisacowsmilk_10_page_11_19,0,-1,-1,0
arg_pisacowsmilk_10_page_11_20,4,-1,-1,0
arg_pisacowsmilk_10_page_11_21,5,3,-1,1
arg_pisacowsmilk_10_page_11_22,4,-1,-1,0
arg_pisacowsmilk_10_page_11_23,4,-1,-1,0
arg_pisacowsmilk_10_page_11_24,5,1,-1,0
arg_pisacowsmilk_10_page_11_25,5,3,-1,1
arg_pisacowsmilk_10_page_11_26,2,-1,-1,1
arg_pisacowsmilk_10_page_11_27,3,-1,2,1
arg_pisacowsmilk_10_page_11_28,2,1,-1,0
arg_pisacowsmilk_10_page_11_29,6,1,-1,1
arg_pisacowsmilk_10_page_11_30,3,-1,-1,1
arg_pisacowsmilk_10_page_11_31,2,1,-1,0
arg_pisacowsmilk_10_page_11_32,6,1,-1,0
arg_pisacowsmilk_10_page_11_33,3,-1,-1,0
arg_pisacowsmilk_10_page_11_34,0,-1,-1,0
arg_pisacowsmilk_10_page_11_35,1,-1,-1,0
arg_pisacowsmilk_10_page_11_36,2,1,-1,0
arg_pisacowsmilk_10_page_11_37,0,-1,-1,0
arg_pisacowsmilk_10_page_11_38,2,1,-1,0
arg_pisacowsmilk_10_page_11_39,3,-1,-1,1
arg_pisacowsmilk_10_page_11_40,2,1,-1,0
arg_pisacowsmilk_10_page_11_41,0,-1,-1,0
arg_pisacowsmilk_10_page_11_42,2,-1,-1,1
arg_pisacowsmilk_10_page_11_43,3,-1,2,1
arg_pisacowsmilk_10_page_11_44,5,1,-1,1
arg_pisacowsmilk_10_page_11_45,5,3,-1,1
arg_pisacowsmilk_10_page_11_46,2,1,-1,0
arg_pisacowsmilk_10_page_11_47,5,1,-1,1
arg_pisacowsmilk_10_page_11_48,5,1,-1,0
arg_pisacowsmilk_10_page_11_49,2,1,-1,0
arg_pisacowsmilk_10_page_11_50,3,-1,-1,0
arg_pisacowsmilk_10_page_11_51,2,1,-1,0
arg_pisacowsmilk_10_page_11_52,3,-1,-1,1
arg_pisacowsmilk_10_page_11_53,5,1,-1,1
arg_pisacowsmilk_10_page_11_54,2,-1,-1,1
arg_pisacowsmilk_10_page_11_55,3,-1,2,1
arg_pisacowsmilk_10_page_11_56,1,-1,-1,0
arg_pisacowsmilk_10_page_11_57,5,1,-1,1
arg_pisacowsmilk_10_page_11_58,5,1,-1,0
arg_pisacowsmilk_10_page_11_59,5,-1,0,1
arg_pisacowsmilk_10_page_11_60,3,-1,-1,0
arg_pisacowsmilk_10_page_11_61,4,-1,0,1
arg_pisacowsmilk_10_page_11_62,0,-1,-1,0
arg_pisacowsmilk_10_page_11_63,4,-1,-1,1
arg_pisacowsmilk_10_page_11_64,3,-1,-1,1
arg_pisacowsmilk_10_page_11_65,2,1,-1,0
arg_pisacowsmilk_10_page_11_66,3,-1,-1,1
arg_pisacowsmilk_10_page_11_67,0,-1,-1,0
arg_pisacowsmilk_10_page_11_68,6,1,-1,1
arg_pisacowsmilk_10_page_11_69,5,1,-1,0
arg_pisacowsmilk_10_page_11_70,1,-1,-1,0
arg_pisacowsmilk_10_page_11_71,5,-1,0,1
arg_pisacowsmilk_10_page_11_72,3,-1,-1,0
arg_pisacowsmilk_10_page_11_73,2,1,-1,0
arg_pisacowsmilk_10_page_11_74,1,-1,-1,0
arg_pisacowsmilk_10_page_11_75,1,-1,-1,0
arg_pisacowsmilk_10_page_11_76,5,1,-1,1
arg_pisacowsmilk_10_page_11_77,2,-1,-1,0
arg_pisacowsmilk_10_page_11_78,1,-1,-1,0
arg_pisacowsmilk_10_page_11_79,5,1,-1,1
arg_pisacowsmilk_10_page_11_80,5,1,-1,0
arg_pisacowsmilk_10_page_11_81,5,-1,0,1
arg_pisacowsmilk_10_page_11_82,3,-1,-1,0
arg_pisacowsmilk_10_page_11_83,4,-1,0,1
arg_pisacowsmilk_10_page_11_84,3,1,-1,1
arg_pisacowsmilk_10_page_11_85,5,1,-1,0
arg_pisacowsmilk_10_page_11_86,0,-1,-1,0
arg_pisacowsmilk_10_page_11_87,4,-1,-1,0
arg_pisacowsmilk_10_page_11_88,2,1,-1,0
arg_pisacowsmilk_10_page_11_89,3,-1,-1,1
arg_pisacowsmilk_10_page_11_90,2,1,-1,0
arg_pisacowsmilk_10_page_11_91,5,1,-1,0
arg_pisacowsmilk_10_page_11_92,1,-1,-1,0
arg_pisacowsmilk_10_page_11_93,2,1,-1,0
arg_pisacowsmilk_10_page_11_94,3,-1,-1,0
arg_pisacowsmilk_10_page_11_95,7,1,-1,1
arg_pisacowsmilk_10_page_11_96,3,-1,-1,1
arg_pisacowsmilk_10_page_11_97,4,-1,-1,1
arg_pisacowsmilk_10_page_11_98,5,-1,0,1
arg_pisacowsmilk_10_page_11_99,4,-1,-1,1
arg_pisacowsmilk_10_page_11_100,2,1,-1,0
arg_pisacowsmilk_10_page_11_101,6,1,-1,1
arg_pisacowsmilk_10_page_11_102,2,1,-1,0
arg_pisacowsmilk_10_page_11_103,7,1,-1,1
arg_pisacowsmilk_10_page_11_104,3,-1,-1,1
arg_pisacowsmilk_10_page_12_0,5,1,-1,1
arg_pisacowsmilk_10_page_12_1,2,1,-1,0
arg_pisacowsmilk_10_page_12_2,5,1,-1,0
arg_pisacowsmilk_10_page_12_3,6,1,-1,1
arg_pisacowsmilk_10_page_12_4,0,-1,-1,0
arg_pisacowsmilk_10_page_12_5,4,-1,0,1
arg_pisacowsmilk_10_page_12_6,5,1,-1,1
arg_pisacowsmilk_10_page_12_7,4,-1,-1,1
arg_pisacowsmilk_10_page_12_8,3,-1,2,1
arg_pisacowsmilk_10_page_12_9,2,1,-1,0
arg_pisacowsmilk_10_page_12_10,5,1,-1,1
arg_pisacowsmilk_10_page_12_11,2,1,-1,0
arg_pisacowsmilk_10_page_12_12,3,-1,-1,0
arg_pisacowsmilk_10_page_12_13,1,-1,-1,0
arg_pisacowsmilk_10_page_12_14,5,1,-1,1
arg_pisacowsmilk_10_page_12_15,1,-1,-1,0
arg_pisacowsmilk_10_page_12_16,5,1,-1,1
arg_pisacowsmilk_10_page_12_17,4,-1,-1,1
arg_pisacowsmilk_10_page_12_18,0,-1,-1,0
arg_pisacowsmilk_10_page_12_19,4,-1,-1,1
arg_pisacowsmilk_10_page_12_20,3,-1,-1,1
arg_pisacowsmilk_10_page_12_21,1,-1,-1,0
arg_pisacowsmilk_10_page_12_22,1,-1,-1,0
arg_pisacowsmilk_10_page_12_23,5,-1,0,1
arg_pisacowsmilk_10_page_12_24,7,1,-1,1
arg_pisacowsmilk_10_page_12_25,3,-1,-1,0
arg_pisacowsmilk_10_page_12_26,4,-1,-1,0
arg_pisacowsmilk_10_page_12_27,2,3,-1,0
arg_pisacowsmilk_10_page_12_28,5,3,-1,1
arg_pisacowsmilk_10_page_12_29,4,-1,-1,0
arg_pisacowsmilk_10_page_12_30,0,-1,-1,0
arg_pisacowsmilk_10_page_12_31,4,-1,0,0
arg_pisacowsmilk_10_page_12_32,1,-1,-1,0
arg_pisacowsmilk_10_page_12_33,6,1,-1,1
arg_pisacowsmilk_10_page_12_34,3,-1,-1,1
arg_pisacowsmilk_10_page_12_35,4,-1,-1,1
arg_pisacowsmilk_10_page_12_36,3,-1,2,1
arg_pisacowsmilk_10_page_12_37,5,3,-1,1
arg_pisacowsmilk_10_page_12_38,2,1,-1,0
arg_pisacowsmilk_10_page_12_39,3,-1,-1,0
arg_pisacowsmilk_10_page_12_40,0,-1,-1,0
arg_pisacowsmilk_10_page_12_41,2,1,-1,0
arg_pisacowsmilk_10_page_12_42,3,-1,-1,0
arg_pisacowsmilk_10_page_12_43,5,1,-1,1
arg_pisacowsmilk_10_page_12_44,5,1,-1,0
arg_pisacowsmilk_10_page_12_45,5,1,-1,0
arg_pisacowsmilk_10_page_12_46,4,-1,-1,1
arg_pisacowsmilk_10_page_12_47,2,1,-1,0
arg_pisacowsmilk_10_page_12_48,5,1,-1,1
arg_pisacowsmilk_10_page_12_49,4,-1,-1,1
arg_pisacowsmilk_10_page_12_50,4,-1,0,1
arg_pisacowsmilk_10_page_12_51,5,1,-1,0
arg_pisacowsmilk_10_page_12_52,3,-1,-1,0
arg_pisacowsmilk_10_page_12_53,2,3,-1,0
arg_pisacowsmilk_10_page_12_54,5,3,-1,1
arg_pisacowsmilk_10_page_12_55,5,3,-1,1
arg_pisacowsmilk_10_page_12_56,1,-1,-1,0
arg_pisacowsmilk_10_page_12_57,4,-1,0,1
arg_pisacowsmilk_10_page_12_58,2,1,-1,0
arg_pisacowsmilk_10_page_12_59,5,1,-1,1
arg_pisacowsmilk_10_page_12_60,5,3,-1,1
arg_pisacowsmilk_10_page_12_61,5,3,-1,1
arg_pisacowsmilk_10_page_12_62,1,-1,-1,0
arg_pisacowsmilk_10_page_12_63,4,-1,-1,1
arg_pisacowsmilk_10_page_12_64,5,3,-1,1
arg_pisacowsmilk_10_page_12_65,2,1,-1,0
arg_pisacowsmilk_10_page_12_66,5,1,-1,0
arg_pisacowsmilk_10_page_13_0,6,1,-1,1
arg_pisacowsmilk_10_page_13_1,6,1,-1,1
arg_pisacowsmilk_10_page_13_2,5,-1,0,1
arg_pisacowsmilk_10_page_13_3,3,-1,-1,1
arg_pisacowsmilk_10_page_13_4,0,-1,-1,0
arg_pisacowsmilk_10_page_13_5,4,-1,-1,1
arg_pisacowsmilk_10_page_13_6,1,-1,-1,0
arg_pisacowsmilk_10_page_13_7,5,-1,0,1
arg_pisacowsmilk_10_page_13_8,4,-1,-1,1
arg_pisacowsmilk_10_page_13_9,0,-1,-1,0
arg_pisacowsmilk_10_page_13_10,4,-1,-1,1
arg_pisacowsmilk_10_page_13_11,3,-1,-1,1
arg_pisacowsmilk_10_page_13_12,5,1,-1,0
arg_pisacowsmilk_10_page_13_13,1,-1,-1,0
arg_pisacowsmilk_10_page_13_14,4,-1,0,1
arg_pisacowsmilk_10_page_13_15,5,1,-1,1
arg_pisacowsmilk_10_page_13_16,1,-1,-1,0
arg_pisacowsmilk_10_page_13_17,5,-1,0,1
arg_pisacowsmilk_10_page_13_18,1,-1,-1,0
arg_pisacowsmilk_10_page_13_19,0,-1,-1,0
arg_pisacowsmilk_10_page_13_20,4,-1,-1,1
arg_pisacowsmilk_10_page_13_21,3,-1,-1,1
arg_pisacowsmilk_10_page_13_22,1,-1,-1,0
arg_pisacowsmilk_10_page_13_23,5,1,-1,1
arg_pisacowsmilk_10_page_13_24,2,1,-1,0
arg_pisacowsmilk_10_page_13_25,5,1,-1,0
arg_pisacowsmilk_10_page_13_26,5,-1,0,1
arg_pisacowsmilk_10_page_13_27,0,-1,-1,0
arg_pisacowsmilk_10_page_13_28,1,-1,-1,0
arg_pisacowsmilk_10_page_13_29,4,-1,-1,0
arg_pisacowsmilk_10_page_13_30,2,1,-1,0
arg_pisacowsmilk_10_page_13_31,5,1,-1,0
arg_pisacowsmilk_10_page_13_32,0,-1,-1,0
arg_pisacowsmilk_10_page_13_33,6,1,-1,1
arg_pisacowsmilk_10_page_13_34,3,-1,2,1
arg_pisacowsmilk_10_page_13_35,1,-1,-1,0
arg_pisacowsmilk_10_page_13_36,1,-1,-1,0
arg_pisacowsmilk_10_page_13_37,6,1,-1,1
arg_pisacowsmilk_10_page_13_38,7,1,-1,1
arg_pisacowsmilk_10_page_13_39,3,-1,-1,1
arg_pisacowsmilk_10_page_13_40,5,-1,0,1
arg_pisacowsmilk_10_page_13_41,3,-1,-1,1
arg_pisacowsmilk_10_page_13_42,2,1,-1,0
arg_pisacowsmilk_10_page_13_43,4,-1,-1,0
arg_pisacowsmilk_10_page_13_44,5,-1,0,1
arg_pisacowsmilk_10_page_13_45,5,1,-1,1
arg_pisacowsmilk_10_page_13_46,1,-1,-1,0
arg_pisacowsmilk_10_page_13_47,5,-1,0,1
arg_pisacowsmilk_10_page_13_48,0,-1,-1,0
arg_pisacowsmilk_10_page_13_49,5,3,-1,1
arg_pisacowsmilk_10_page_13_50,2,1,-1,0
arg_pisacowsmilk_10_page_13_51,5,1,-1,0
arg_pisarapanui_11_page_1_0,0,-1,-1,0
arg_pisarapanui_11_page_1_1,0,-1,-1,0
arg_pisarapanui_11_page_1_2,0,-1,-1,0
arg_pisarapanui_11_page_1_3,0,-1,-1,0
arg_pisarapanui_11_page_1_4,4,-1,0,0
arg_pisarapanui_11_page_1_5,1,-1,-1,0
arg_pisarapanui_11_page_1_6,5,1,-1,1
arg_pisarapanui_11_page_1_7,3,-1,-1,1
arg_pisarapanui_11_page_1_8,5,1,-1,1
arg_pisarapanui_11_page_1_9,4,-1,0,1
arg_pisarapanui_11_page_1_10,5,1,-1,1
arg_pisarapanui_11_page_1_11,5,1,-1,0
arg_pisarapanui_11_page_1_12,2,1,-1,0
arg_pisarapanui_11_page_1_13,5,1,-1,1
arg_pisarapanui_11_page_1_14,6,1,-1,1
arg_pisarapanui_11_page_1_15,2,1,-1,0
arg_pisarapanui_11_page_1_16,7,1,-1,0
arg_pisarapanui_11_page_1_17,3,-1,-1,0
arg_pisarapanui_11_page_1_18,5,-1,0,1
arg_pisarapanui_11_page_1_19,5,1,-1,1
arg_pisarapanui_11_page_1_20,5,1,-1,0
arg_pisarapanui_11_page_1_21,2,1,-1,0
arg_pisarapanui_11_page_1_22,2,1,-1,0
arg_pisarapanui_11_page_1_23,5,1,-1,1
arg_pisarapanui_11_page_1_24,2,1,-1,0
arg_pisarapanui_11_page_1_25,5,1,-1,0
arg_pisarapanui_11_page_1_26,7,1,-1,1
arg_pisarapanui_11_page_1_27,5,2,-1,1
arg_pisarapanui_11_page_1_28,2,-1,-1,1
arg_pisarapanui_11_page_1_29,2,-1,1,0
arg_pisarapanui_11_page_1_30,5,1,-1,1
arg_pisarapanui_11_page_1_31,2,1,-1,0
arg_pisarapanui_11_page_1_32,3,-1,-1,0
arg_pisarapanui_11_page_1_33,2,1,-1,0
arg_pisarapanui_11_page_1_34,0,-1,-1,0
arg_pisarapanui_11_page_1_35,0,-1,-1,0
arg_pisarapanui_11_page_1_36,5,1,-1,1
arg_pisarapanui_11_page_1_37,5,1,-1,0
arg_pisarapanui_11_page_1_38,2,1,-1,0
arg_pisarapanui_11_page_1_39,5,1,-1,1
arg_pisarapanui_11_page_1_40,4,-1,-1,0
arg_pisarapanui_11_page_1_41,2,1,-1,0
arg_pisarapanui_11_page_1_42,1,-1,-1,0
arg_pisarapanui_11_page_1_43,0,-1,-1,0
arg_pisarapanui_11_page_1_44,1,-1,-1,1
arg_pisarapanui_11_page_1_45,3,-1,-1,0
arg_pisarapanui_11_page_1_46,2,1,-1,0
arg_pisarapanui_11_page_1_47,0,-1,-1,0
arg_pisarapanui_11_page_2_0,5,-1,0,0
arg_pisarapanui_11_page_2_1,1,-1,-1,0
arg_pisarapanui_11_page_2_2,5,-1,0,1
arg_pisarapanui_11_page_2_3,5,1,-1,1
arg_pisarapanui_11_page_2_4,5,3,-1,1
arg_pisarapanui_11_page_2_5,0,-1,-1,0
arg_pisarapanui_11_page_2_6,0,-1,-1,0
arg_pisarapanui_11_page_2_7,1,-1,-1,0
arg_pisarapanui_11_page_2_8,1,-1,-1,0
arg_pisarapanui_11_page_2_9,1,-1,-1,0
arg_pisarapanui_11_page_2_10,5,-1,0,1
arg_pisarapanui_11_page_2_11,5,1,-1,1
arg_pisarapanui_11_page_2_12,5,1,-1,0
arg_pisarapanui_11_page_2_13,2,1,-1,0
arg_pisarapanui_11_page_2_14,3,-1,-1,0
arg_pisarapanui_11_page_2_15,1,-1,-1,0
arg_pisarapanui_11_page_2_16,2,1,-1,0
arg_pisarapanui_11_page_2_17,1,-1,-1,0
arg_pisarapanui_11_page_2_18,2,-1,1,0
arg_pisarapanui_11_page_2_19,2,1,-1,0
arg_pisarapanui_11_page_2_20,5,1,-1,0
arg_pisarapanui_11_page_2_21,7,1,-1,1
arg_pisarapanui_11_page_2_22,5,1,-1,0
arg_pisarapanui_11_page_2_23,2,1,-1,0
arg_pisarapanui_11_page_2_24,5,1,-1,0
arg_pisarapanui_11_page_2_25,6,1,-1,1
arg_pisarapanui_11_page_2_26,2,-1,-1,1
arg_pisarapanui_11_page_2_27,2,-1,1,0
arg_pisarapanui_11_page_2_28,5,-1,0,1
arg_pisarapanui_11_page_2_29,5,1,-1,1
arg_pisarapanui_11_page_2_30,5,1,-1,0
arg_pisarapanui_11_page_2_31,2,1,-1,0
arg_pisarapanui_11_page_2_32,3,-1,-1,0
arg_pisarapanui_11_page_2_33,3,-1,2,1
arg_pisarapanui_11_page_2_34,2,1,-1,0
arg_pisarapanui_11_page_2_35,5,1,-1,0
arg_pisarapanui_11_page_2_36,2,1,-1,0
arg_pisarapanui_11_page_2_37,2,-1,-1,0
arg_pisarapanui_11_page_2_38,5,-1,0,1
arg_pisarapanui_11_page_2_39,2,1,-1,0
arg_pisarapanui_11_page_2_40,5,1,-1,0
arg_pisarapanui_11_page_3_0,0,-1,-1,0
arg_pisarapanui_11_page_3_1,5,1,-1,0
arg_pisarapanui_11_page_3_2,5,3,-1,1
arg_pisarapanui_11_page_3_3,3,-1,2,0
arg_pisarapanui_11_page_3_4,2,1,-1,0
arg_pisarapanui_11_page_3_5,0,-1,-1,0
arg_pisarapanui_11_page_3_6,0,-1,-1,0
arg_pisarapanui_11_page_3_7,0,-1,-1,0
arg_pisarapanui_11_page_4_0,5,1,-1,1
arg_pisarapanui_11_page_4_1,5,-1,0,1
arg_pisarapanui_11_page_4_2,2,1,-1,0
arg_pisarapanui_11_page_4_3,5,1,-1,0
arg_pisarapanui_11_page_4_4,2,1,-1,0
arg_pisarapanui_11_page_4_5,5,1,-1,0
arg_pisarapanui_11_page_4_6,1,-1,-1,0
arg_pisarapanui_11_page_4_7,5,-1,0,1
arg_pisarapanui_11_page_4_8,5,1,-1,1
arg_pisarapanui_11_page_4_9,2,1,-1,0
arg_pisarapanui_11_page_4_10,5,1,-1,0
arg_pisarapanui_11_page_4_11,6,1,-1,1
arg_pisarapanui_11_page_4_12,3,-1,2,1
arg_pisarapanui_11_page_4_13,1,-1,-1,0
arg_pisarapanui_11_page_4_14,5,-1,0,1
arg_pisarapanui_11_page_4_15,1,-1,-1,0
arg_pisarapanui_11_page_4_16,2,1,-1,0
arg_pisarapanui_11_page_4_17,0,-1,-1,0
arg_pisarapanui_11_page_4_18,0,-1,-1,0
arg_pisarapanui_11_page_4_19,5,1,-1,0
arg_pisarapanui_11_page_4_20,5,1,-1,1
arg_pisarapanui_11_page_4_21,0,-1,-1,0
arg_pisarapanui_11_page_4_22,5,-1,0,1
arg_pisarapanui_11_page_4_23,1,-1,-1,0
arg_pisarapanui_11_page_4_24,5,1,-1,1
arg_pisarapanui_11_page_4_25,5,3,-1,1
arg_pisarapanui_11_page_4_26,5,1,-1,1
arg_pisarapanui_11_page_4_27,1,-1,-1,0
arg_pisarapanui_11_page_4_28,5,1,-1,1
arg_pisarapanui_11_page_4_29,5,-1,0,1
arg_pisarapanui_11_page_4_30,3,-1,-1,0
arg_pisarapanui_11_page_4_31,5,1,-1,1
arg_pisarapanui_11_page_4_32,5,-1,0,1
arg_pisarapanui_11_page_4_33,4,-1,-1,0
arg_pisarapanui_11_page_4_34,0,-1,-1,0
arg_pisarapanui_11_page_4_35,5,1,-1,1
arg_pisarapanui_11_page_4_36,3,-1,-1,1
arg_pisarapanui_11_page_4_37,1,-1,-1,0
arg_pisarapanui_11_page_4_38,4,-1,-1,1
arg_pisarapanui_11_page_4_39,5,1,-1,1
arg_pisarapanui_11_page_4_40,5,-1,0,1
arg_pisarapanui_11_page_4_41,2,1,-1,0
arg_pisarapanui_11_page_4_42,5,1,-1,0
arg_pisarapanui_11_page_5_0,5,-1,0,1
arg_pisarapanui_11_page_5_1,5,1,-1,0
arg_pisarapanui_11_page_5_2,3,-1,-1,0
arg_pisarapanui_11_page_5_3,6,1,-1,1
arg_pisarapanui_11_page_5_4,1,-1,3,1
arg_pisarapanui_11_page_5_5,1,-1,-1,0
arg_pisarapanui_11_page_5_6,5,-1,0,1
arg_pisarapanui_11_page_5_7,7,1,-1,1
arg_pisarapanui_11_page_5_8,8,1,-1,1
arg_pisarapanui_11_page_5_9,5,1,-1,0
arg_pisarapanui_11_page_5_10,2,1,-1,0
arg_pisarapanui_11_page_5_11,5,1,-1,0
arg_pisarapanui_11_page_5_12,6,2,-1,1
arg_pisarapanui_11_page_5_13,3,-1,2,1
arg_pisarapanui_11_page_5_14,5,1,-1,1
arg_pisarapanui_11_page_5_15,2,1,-1,0
arg_pisarapanui_11_page_5_16,3,-1,-1,0
arg_pisarapanui_11_page_5_17,1,-1,-1,0
arg_pisarapanui_11_page_5_18,5,1,-1,1
arg_pisarapanui_11_page_5_19,2,-1,-1,1
arg_pisarapanui_11_page_5_20,2,-1,1,0
arg_pisarapanui_11_page_5_21,1,-1,-1,0
arg_pisarapanui_11_page_5_22,1,-1,-1,0
arg_pisarapanui_11_page_5_23,2,-1,-1,1
arg_pisarapanui_11_page_5_24,2,-1,1,0
arg_pisarapanui_11_page_5_25,5,1,-1,1
